,0,1
7131,2000,1044
7132,1100,1044
7133,1400,741
7134,2000,1108
7135,1500,551
7136,2000,520
7137,600,742
7138,1200,652
7139,1600,949
7140,1600,506
7141,600,717
7142,3000,704
7143,2000,977
7144,1000,890
7145,1300,1085
7146,1000,213
7147,2000,948
7148,1200,889
7149,700,550
7150,1500,551
7151,2300,579
7152,2100,576
7153,1500,520
7154,2800,647
7155,1200,475
7156,800,889
7157,2000,1110
7158,500,405
7159,5000,1111
7160,1500,186
7161,1000,404
7162,800,582
7163,1000,771
7164,2000,401
7165,600,400
7166,1100,366
7167,2000,767
7168,1200,651
7169,1000,1079
7170,3000,1049
7171,1000,405
7172,1800,740
7173,600,143
7174,2000,520
7175,1400,949
7176,1800,337
7177,1000,767
7178,1000,400
7179,1000,506
7180,2000,169
7181,2000,75
7182,2600,702
7183,5000,702
7184,500,334
7185,2500,1037
7186,2100,1077
7187,2000,948
7188,2000,1109
7189,2000,718
7190,1200,403
7191,1900,576
7192,1300,405
7193,1700,879
7194,2000,772
7195,1500,809
7196,1500,575
7197,1400,580
7198,1400,550
7199,2000,948
7200,1700,1041
7201,600,214
7202,700,808
7203,1600,698
7204,3000,1083
7205,1400,577
7206,800,1106
7207,700,1044
7208,2100,1104
7209,500,682
7210,500,400
7211,800,809
7212,500,294
7213,1000,718
7214,1000,681
7215,1800,297
7216,1400,702
7217,2200,920
7218,500,472
7219,1300,772
7220,1000,577
7221,1200,290
7222,1300,949
7223,500,453
7224,1700,155
7225,2600,949
7226,1300,587
7227,500,504
7228,2000,369
7229,2200,949
7230,700,1079
7231,3300,949
7232,1000,404
7233,300,1043
7234,1500,400
7235,400,682
7236,1500,1037
7237,1400,580
7238,1600,333
7239,2000,75
7240,1000,652
7241,800,867
7242,2500,1107
7243,500,161
7244,2400,920
7245,1200,704
7246,500,1041
7247,1500,339
7248,1600,1110
7249,1700,551
7250,3000,741
7251,2000,977
7252,700,808
7253,2300,643
7254,6500,1049
7255,300,333
7256,1300,405
7257,1000,149
7258,900,1053
7259,600,368
7260,2000,702
7261,1200,652
7262,1200,809
7263,5500,920
7264,1000,653
7265,1500,307
7266,1600,742
7267,1100,978
7268,1900,1047
7269,1300,1049
7270,1200,370
7271,2200,922
7272,1000,553
7273,1400,772
7274,800,368
7275,2000,742
7276,1000,873
7277,800,742
7278,1500,748
7279,600,54
7280,900,402
7281,1000,1085
7282,1200,889
7283,500,873
7284,1600,1076
7285,1300,949
7286,1600,916
7287,1400,1044
7288,400,577
7289,1700,291
7290,1700,149
7291,2000,719
7292,2300,298
7293,1700,949
7294,2000,520
7295,1000,915
7296,1800,191
7297,1300,191
7298,1700,890
7299,1500,1086
7300,1000,36
7301,1500,867
7302,1500,977
7303,700,1084
7304,1300,949
7305,700,719
7306,900,742
7307,1900,809
7308,500,719
7309,1500,741
7310,1400,582
7311,1800,1041
7312,2000,984
7313,1500,1110
7314,3300,194
7315,2000,977
7316,1200,36
7317,700,1042
7318,1000,1073
7319,500,581
7320,1300,922
7321,2800,948
7322,2600,749
7323,3800,474
7324,3200,1083
7325,1500,400
7326,2500,719
7327,1200,1102
7328,800,890
7329,2700,1044
7330,1500,984
7331,800,373
7332,1500,506
7333,500,554
7334,900,702
7335,500,1037
7336,1000,123
7337,1200,699
7338,1500,772
7339,1500,160
7340,1000,640
7341,900,504
7342,2000,860
7343,900,767
7344,1200,1106
7345,1900,922
7346,200,682
7347,1100,519
7348,1000,188
7349,1000,582
7350,1200,949
7351,1500,1037
7352,1300,949
7353,2700,920
7354,1700,1037
7355,1900,1053
7356,2800,142
7357,1100,948
7358,1000,520
7359,1200,652
7360,2100,918
7361,1300,1039
7362,1500,583
7363,200,575
7364,2100,367
7365,2000,742
7366,1600,918
7367,3200,744
7368,200,300
7369,2000,521
7370,1500,554
7371,1700,75
7372,1000,374
7373,1000,476
7374,500,767
7375,2500,743
7376,800,76
7377,2100,742
7378,1200,1080
7379,1500,887
7380,2200,1043
7381,2500,978
7382,1200,149
7383,500,471
7384,600,1037
7385,1000,160
7386,2500,890
7387,1200,1037
7388,2500,654
7389,1100,698
7390,1500,145
7391,1100,470
7392,2000,719
7393,4000,336
7394,2000,579
7395,1000,111
7396,1000,1073
7397,1700,1079
7398,1100,808
7399,1200,719
7400,500,636
7401,1500,718
7402,3000,742
7403,1600,100
7404,1500,719
7405,1800,1037
7406,1200,686
7407,2400,1042
7408,2400,1080
7409,1000,651
7410,1500,367
7411,3100,307
7412,500,889
7413,1800,587
7414,1500,339
7415,300,370
7416,1100,369
7417,700,215
7418,1500,582
7419,2500,749
7420,1500,1110
7421,1000,582
7422,1500,75
7423,800,160
7424,2000,337
7425,1500,470
7426,1200,339
7427,700,191
7428,2200,580
7429,2900,977
7430,1200,188
7431,900,745
7432,1200,505
7433,1700,882
7434,1000,335
7435,1500,1043
7436,1600,368
7437,800,292
7438,1500,1042
7439,100,1078
7440,1600,949
7441,1800,773
7442,2200,75
7443,400,518
7444,1100,767
7445,1800,401
7446,1300,775
7447,1000,191
7448,600,914
7449,2100,654
7450,200,741
7451,1000,519
7452,1200,704
7453,1200,300
7454,1200,808
7455,900,767
7456,2300,717
7457,1000,160
7458,2000,949
7459,1700,553
7460,2000,742
7461,1500,75
7462,1200,920
7463,2600,922
7464,500,697
7465,1600,1037
7466,1200,518
7467,1900,337
7468,1500,695
7469,2000,576
7470,1600,867
7471,800,984
7472,1300,948
7473,3000,807
7474,1300,948
7475,1800,949
7476,1100,949
7477,1200,1076
7478,400,333
7479,200,767
7480,5300,920
7481,3300,553
7482,1300,768
7483,1300,205
7484,500,771
7485,600,948
7486,900,554
7487,1400,808
7488,1000,220
7489,600,366
7490,2500,1042
7491,600,1077
7492,2000,579
7493,1300,519
7494,2300,1108
7495,900,400
7496,1500,742
7497,500,370
7498,900,1085
7499,3300,1081
7500,1800,1077
7501,1000,1109
7502,1200,552
7503,2500,717
7504,2600,949
7505,500,54
7506,1100,400
7507,1500,719
7508,2500,717
7509,200,1043
7510,2500,949
7511,1100,774
7512,2000,1043
7513,1500,404
7514,500,160
7515,4300,949
7516,1200,1037
7517,900,220
7518,1300,949
7519,3700,985
7520,800,473
7521,2000,587
7522,900,767
7523,1000,1079
7524,2500,400
7525,3500,1039
7526,700,868
7527,300,635
7528,1100,767
7529,1000,949
7530,3700,583
7531,2000,983
7532,1000,150
7533,2300,1076
7534,600,504
7535,2500,704
7536,2400,299
7537,1000,949
7538,1100,767
7539,800,292
7540,1000,1044
7541,800,335
7542,1000,69
7543,1600,1037
7544,1500,701
7545,1500,103
7546,1100,922
7547,2500,748
7548,2700,984
7549,1000,773
7550,2000,554
7551,1500,470
7552,1500,185
7553,1700,948
7554,1400,405
7555,1500,1110
7556,800,948
7557,2100,1079
7558,1900,867
7559,3000,771
7560,3000,1074
7561,800,742
7562,2700,553
7563,1400,579
7564,2000,809
7565,2500,982
7566,1000,771
7567,300,1084
7568,3300,460
7569,700,1040
7570,1000,767
7571,1500,552
7572,2500,880
7573,1000,341
7574,1900,645
7575,1100,977
7576,3000,654
7577,2000,648
7578,2500,520
7579,800,948
7580,2500,337
7581,2000,1108
7582,1500,978
7583,500,55
7584,3000,920
7585,1200,869
7586,1200,1108
7587,300,1037
7588,800,741
7589,1000,702
7590,2100,553
7591,2500,983
7592,500,452
7593,300,402
7594,2200,1041
7595,500,29
7596,600,1079
7597,2000,878
7598,1000,984
7599,1300,299
7600,2000,169
7601,2500,1074
7602,500,983
7603,1500,475
7604,400,652
7605,1500,1076
7606,1500,475
7607,700,949
7608,900,1077
7609,2000,575
7610,800,809
7611,2300,1041
7612,1500,1073
7613,1500,574
7614,1200,75
7615,1200,808
7616,1500,582
7617,600,679
7618,1000,554
7619,1400,867
7620,5400,1041
7621,1100,369
7622,1000,553
7623,1200,743
7624,1000,142
7625,1400,1077
7626,800,504
7627,1000,367
7628,2500,879
7629,2400,579
7630,1200,1037
7631,500,862
7632,1900,333
7633,2900,704
7634,600,1042
7635,2800,203
7636,1600,75
7637,2000,717
7638,1000,767
7639,1300,922
7640,1400,949
7641,2900,1044
7642,900,890
7643,1600,401
7644,1600,300
7645,1000,742
7646,1800,291
7647,1000,160
7648,1000,1078
7649,1700,741
7650,800,1043
7651,1500,1109
7652,1400,214
7653,500,575
7654,1000,1086
7655,1300,742
7656,800,519
7657,1200,681
7658,3300,950
7659,1200,1037
7660,1500,1110
7661,700,506
7662,3300,576
7663,900,550
7664,1400,74
7665,700,504
7666,1500,374
7667,1000,767
7668,1100,476
7669,1000,809
7670,2500,1040
7671,1300,472
7672,1500,719
7673,2400,889
7674,1400,160
7675,2000,983
7676,300,949
7677,1700,949
7678,500,767
7679,800,215
7680,1000,984
7681,1800,475
7682,1200,99
7683,1500,654
7684,1500,949
7685,1100,741
7686,1500,889
7687,1000,687
7688,2100,773
7689,1600,75
7690,900,697
7691,1200,404
7692,800,1043
7693,700,922
7694,900,948
7695,800,504
7696,2600,742
7697,2000,717
7698,2000,719
7699,1300,580
7700,1700,553
7701,2000,644
7702,1900,809
7703,1200,165
7704,900,890
7705,1500,1110
7706,2500,807
7707,1400,339
7708,2000,741
7709,600,335
7710,2100,742
7711,600,506
7712,1200,1086
7713,1800,374
7714,1100,372
7715,2600,553
7716,1700,504
7717,3000,987
7718,1300,550
7719,3800,1083
7720,2800,949
7721,800,638
7722,600,472
7723,1700,370
7724,1100,333
7725,1900,553
7726,1300,890
7727,1900,292
7728,2500,1073
7729,1100,577
7730,2500,984
7731,1000,334
7732,900,688
7733,2400,915
7734,2300,984
7735,1500,1037
7736,1300,867
7737,2000,717
7738,2100,1044
7739,1500,374
7740,2800,1042
7741,1800,470
7742,2000,1079
7743,1000,552
7744,2000,1104
7745,1400,1042
7746,1500,369
7747,2500,1044
7748,900,809
7749,2000,742
7750,700,553
7751,1000,215
7752,800,948
7753,2000,948
7754,1500,807
7755,2100,1080
7756,600,766
7757,1600,809
7758,2400,867
7759,700,1037
7760,2500,719
7761,1500,652
7762,2000,520
7763,2000,116
7764,3000,299
7765,200,873
7766,1000,519
7767,2600,438
7768,800,1110
7769,1300,889
7770,1500,1042
7771,900,521
7772,1500,1037
7773,900,333
7774,1700,192
7775,1700,702
7776,1200,698
7777,3000,889
7778,400,370
7779,1400,84
7780,2400,303
7781,2100,1076
7782,1500,214
7783,1400,700
7784,800,504
7785,1300,692
7786,1000,472
7787,1500,554
7788,2000,1104
7789,500,119
7790,1000,717
7791,1900,403
7792,1600,809
7793,1000,1109
7794,2500,75
7795,2000,984
7796,1000,206
7797,1700,400
7798,1400,75
7799,1500,949
7800,1200,636
7801,600,915
7802,2600,920
7803,3000,950
7804,3400,920
7805,900,504
7806,3300,88
7807,2200,337
7808,700,636
7809,1100,1037
7810,1600,520
7811,2400,1037
7812,1200,1086
7813,2100,1083
7814,500,472
7815,3400,553
7816,1300,741
7817,1400,335
7818,1000,367
7819,1100,808
7820,1000,368
7821,2000,370
7822,1200,405
7823,900,767
7824,1100,553
7825,500,1109
7826,1500,1108
7827,1500,213
7828,2500,741
7829,1500,374
7830,1000,742
7831,1300,71
7832,1000,1103
7833,900,767
7834,3000,303
7835,3000,651
7836,500,292
7837,600,977
7838,1200,767
7839,2200,370
7840,1200,214
7841,1900,575
7842,2800,1079
7843,800,75
7844,1400,1040
7845,3000,70
7846,1800,1046
7847,3200,747
7848,1500,860
7849,1000,160
7850,1000,505
7851,600,637
7852,2900,333
7853,1500,921
7854,2300,577
7855,1000,160
7856,800,86
7857,1100,949
7858,1600,400
7859,200,742
7860,1000,300
7861,2100,867
7862,1100,581
7863,2000,1109
7864,900,339
7865,1200,1040
7866,1600,921
7867,2500,1042
7868,1200,890
7869,500,405
7870,900,371
7871,1000,1044
7872,500,1108
7873,2200,1044
7874,800,1079
7875,1000,366
7876,500,214
7877,800,185
7878,1700,772
7879,1000,215
7880,1000,215
7881,2100,680
7882,2400,1083
7883,700,808
7884,1600,153
7885,1700,748
7886,1000,475
7887,1000,163
7888,1700,719
7889,2300,576
7890,1800,367
7891,1000,719
7892,1000,1110
7893,1000,521
7894,1500,519
7895,400,69
7896,1500,742
7897,800,1041
7898,1800,948
7899,1900,679
7900,1600,373
7901,1300,1108
7902,2300,807
7903,3900,920
7904,2100,742
7905,600,948
7906,800,337
7907,1000,13
7908,2200,1049
7909,800,949
7910,400,1043
7911,500,889
7912,2100,337
7913,1400,215
7914,700,1040
7915,1600,521
7916,2000,1074
7917,1500,1109
7918,3200,1039
7919,1700,1041
7920,2900,807
7921,1400,977
7922,1000,889
7923,1900,809
7924,700,476
7925,1700,949
7926,1500,645
7927,1800,768
7928,2900,1037
7929,500,160
7930,600,742
7931,2600,1078
7932,1700,1104
7933,2000,587
7934,2000,521
7935,1600,1037
7936,1500,1049
7937,200,699
7938,1700,983
7939,800,552
7940,1900,773
7941,1500,645
7942,2100,507
7943,900,876
7944,3400,1083
7945,1900,197
7946,1200,915
7947,900,554
7948,2800,299
7949,2000,84
7950,1000,163
7951,600,1039
7952,1000,889
7953,1200,334
7954,400,208
7955,600,767
7956,800,290
7957,1700,1103
7958,1500,642
7959,1500,651
7960,1400,550
7961,1000,288
7962,1500,401
7963,1500,400
7964,2500,1081
7965,3000,984
7966,2400,169
7967,2600,777
7968,2200,471
7969,800,889
7970,1500,889
7971,800,146
7972,1100,337
7973,700,453
7974,2600,553
7975,1400,719
7976,1800,520
7977,2100,580
7978,1400,772
7979,1000,163
7980,500,771
7981,2700,748
7982,2500,401
7983,200,214
7984,700,1040
7985,1200,983
7986,800,160
7987,800,201
7988,1500,400
7989,2000,400
7990,2300,654
7991,1900,858
7992,2000,75
7993,1000,84
7994,3000,582
7995,1200,1041
7996,1700,365
7997,1100,333
7998,1700,1043
7999,1700,772
8000,1300,1085
8001,900,554
8002,200,681
8003,2400,1083
8004,1800,1042
8005,2100,949
8006,2300,551
8007,2000,920
8008,2200,748
8009,900,949
8010,1000,652
8011,2100,303
8012,2500,719
8013,500,475
8014,1500,88
8015,3500,742
8016,1800,773
8017,2000,521
8018,2300,1107
8019,500,551
8020,2000,580
8021,1000,1073
8022,1200,698
8023,1000,718
8024,1200,122
8025,2700,920
8026,900,368
8027,2000,984
8028,1500,1044
8029,1000,366
8030,1000,1073
8031,1300,949
8032,1000,1106
8033,600,680
8034,1500,142
8035,500,505
8036,1500,1037
8037,2300,948
8038,300,638
8039,400,189
8040,2100,1044
8041,800,504
8042,2700,337
8043,1500,141
8044,1000,742
8045,200,87
8046,2000,700
8047,1500,290
8048,1000,867
8049,1100,808
8050,1800,401
8051,1400,552
8052,1200,371
8053,1100,651
8054,700,213
8055,1700,949
8056,3100,307
8057,1500,860
8058,2100,553
8059,900,867
8060,1000,742
8061,1000,1109
8062,500,1039
8063,1400,890
8064,1500,1109
8065,1500,577
8066,1500,307
8067,1800,370
8068,2500,336
8069,1000,220
8070,400,679
8071,2000,553
8072,1500,205
8073,400,1037
8074,400,1039
8075,1800,215
8076,1500,519
8077,3000,1075
8078,600,717
8079,2000,520
8080,3200,949
8081,1500,868
8082,1100,719
8083,1500,1108
8084,1500,401
8085,1500,978
8086,700,370
8087,3000,742
8088,700,506
8089,1700,1043
8090,1500,1079
8091,1700,948
8092,1800,520
8093,1900,808
8094,1100,948
8095,800,551
8096,1200,75
8097,1000,212
8098,1800,402
8099,700,741
8100,1000,889
8101,2200,405
8102,2100,579
8103,900,369
8104,1900,473
8105,1500,1102
8106,2600,652
8107,3000,651
8108,3400,403
8109,1500,948
8110,1100,699
8111,3700,742
8112,2000,918
8113,2800,1044
8114,1100,400
8115,1200,196
8116,2900,1079
8117,1500,767
8118,1700,554
8119,2600,553
8120,2500,977
8121,700,575
8122,1000,984
8123,400,504
8124,1000,719
8125,1500,366
8126,2900,807
8127,1500,400
8128,1400,743
8129,1000,123
8130,2200,742
8131,1800,520
8132,3000,982
8133,1400,1079
8134,800,163
8135,1800,742
8136,2000,518
8137,100,915
8138,500,889
8139,600,767
8140,1000,719
8141,2300,889
8142,3200,704
8143,1400,554
8144,800,1109
8145,1500,401
8146,400,1039
8147,6400,950
8148,200,475
8149,1600,702
8150,2500,977
8151,6800,215
8152,1000,1079
8153,1200,1074
8154,2100,882
8155,1300,1076
8156,2000,1108
8157,4300,470
8158,700,36
8159,1500,767
8160,700,884
8161,1000,142
8162,1800,186
8163,1000,1086
8164,2800,646
8165,2100,1041
8166,500,977
8167,1300,679
8168,2300,1043
8169,2900,1111
8170,1000,1106
8171,900,213
8172,1600,206
8173,300,475
8174,500,949
8175,1700,125
8176,600,1041
8177,2000,1110
8178,3800,1050
8179,2000,719
8180,4300,1050
8181,1500,84
8182,1400,767
8183,1200,767
8184,2000,1106
8185,6800,84
8186,3000,807
8187,2000,1109
8188,2600,884
8189,200,679
8190,1000,209
8191,1900,1080
8192,2800,807
8193,500,653
8194,1500,553
8195,1500,214
8196,1400,551
8197,1100,576
8198,1600,651
8199,700,519
8200,800,300
8201,1000,366
8202,2700,646
8203,1500,130
8204,1300,654
8205,1500,102
8206,2300,1080
8207,2000,61
8208,1300,1109
8209,1300,504
8210,2400,740
8211,2400,742
8212,1200,808
8213,700,1086
8214,900,808
8215,1000,1109
8216,1300,575
8217,700,697
8218,2000,100
8219,1500,1110
8220,1200,1079
8221,2500,136
8222,3700,521
8223,1800,1084
8224,1500,948
8225,700,767
8226,1000,1109
8227,1000,1084
8228,1200,984
8229,1000,697
8230,1800,742
8231,2000,1110
8232,3000,921
8233,1800,1043
8234,1300,949
8235,1800,196
8236,1500,195
8237,2200,742
8238,2500,867
8239,1500,859
8240,1200,506
8241,800,114
8242,1200,1106
8243,1500,651
8244,500,861
8245,2900,84
8246,1300,504
8247,900,1041
8248,1700,337
8249,1500,335
8250,1500,698
8251,500,704
8252,3300,1080
8253,700,582
8254,1000,372
8255,1200,679
8256,2000,977
8257,1000,214
8258,1000,400
8259,2200,650
8260,900,717
8261,3400,982
8262,1800,742
8263,1200,867
8264,1100,578
8265,1000,214
8266,1500,111
8267,1700,518
8268,600,575
8269,1500,1109
8270,2500,220
8271,2000,918
8272,1500,1041
8273,800,699
8274,4000,1083
8275,500,748
8276,1600,697
8277,1600,773
8278,500,402
8279,2300,337
8280,1000,1110
8281,2500,948
8282,1000,1073
8283,2200,704
8284,1600,553
8285,1400,576
8286,700,146
8287,2700,772
8288,500,977
8289,2500,920
8290,800,742
8291,1500,43
8292,1500,1079
8293,5000,744
8294,2300,520
8295,2100,776
8296,2500,744
8297,2300,337
8298,1200,403
8299,2400,889
8300,2500,984
8301,1600,1076
8302,2300,520
8303,1500,1083
8304,1200,333
8305,1000,292
8306,1500,949
8307,1600,1037
8308,1400,504
8309,1500,767
8310,2800,650
8311,2100,889
8312,1500,337
8313,1000,717
8314,800,767
8315,2900,1076
8316,1900,948
8317,1600,920
8318,2100,701
8319,1000,808
8320,1500,169
8321,1200,719
8322,300,1084
8323,2100,742
8324,1500,119
8325,1500,977
8326,700,679
8327,7000,914
8328,2000,1046
8329,700,292
8330,1200,553
8331,500,889
8332,2500,984
8333,2000,1107
8334,2800,646
8335,2000,977
8336,1600,472
8337,1100,368
8338,1700,685
8339,1300,890
8340,900,1108
8341,600,30
8342,300,890
8343,800,373
8344,1400,473
8345,1800,520
8346,1500,374
8347,1000,915
8348,1300,553
8349,800,914
8350,700,470
8351,1500,401
8352,1600,767
8353,1000,867
8354,1900,341
8355,400,685
8356,1000,504
8357,2000,576
8358,1700,807
8359,100,1085
8360,3900,807
8361,1000,552
8362,2600,916
8363,800,554
8364,600,742
8365,1000,292
8366,2000,697
8367,1200,292
8368,200,402
8369,800,914
8370,2200,335
8371,2800,921
8372,200,333
8373,1800,949
8374,800,742
8375,1100,719
8376,500,587
8377,1100,578
8378,1800,153
8379,1000,115
8380,2000,75
8381,1300,859
8382,1000,889
8383,2200,367
8384,500,1108
8385,2800,809
8386,2500,918
8387,2400,772
8388,2000,520
8389,2500,948
8390,800,742
8391,1900,717
8392,2800,337
8393,500,163
8394,2000,717
8395,600,1110
8396,1500,16
8397,300,741
8398,1800,1078
8399,900,859
8400,3000,984
8401,700,202
8402,1300,149
8403,1700,551
8404,6500,507
8405,200,67
8406,700,741
8407,1800,506
8408,2000,1073
8409,500,472
8410,700,914
8411,1000,337
8412,3000,977
8413,1100,717
8414,1500,949
8415,500,1109
8416,1300,889
8417,1500,767
8418,2100,164
8419,500,67
8420,800,185
8421,1600,977
8422,900,1085
8423,2100,747
8424,1600,296
8425,1600,984
8426,2800,867
8427,500,1037
8428,300,915
8429,1800,767
8430,1300,580
8431,1000,163
8432,2200,1042
8433,1000,73
8434,3500,1111
8435,2300,337
8436,2500,215
8437,1000,809
8438,500,889
8439,700,890
8440,1100,370
8441,2500,579
8442,1400,171
8443,2100,300
8444,1600,553
8445,2000,300
8446,500,292
8447,900,367
8448,2700,1044
8449,1000,1109
8450,1000,101
8451,2000,1042
8452,1700,550
8453,1800,1108
8454,1000,506
8455,800,638
8456,900,1050
8457,1500,948
8458,500,977
8459,1300,748
8460,1500,984
8461,1000,1108
8462,2000,742
8463,800,10
8464,2200,745
8465,600,1043
8466,2000,1107
8467,1500,202
8468,1300,697
8469,3000,920
8470,2000,520
8471,2500,137
8472,800,519
8473,2000,1102
8474,600,1086
8475,1800,337
8476,2400,867
8477,1800,367
8478,2000,984
8479,1300,697
8480,1500,521
8481,1000,652
8482,400,581
8483,1800,217
8484,1500,116
8485,2300,1107
8486,700,73
8487,6100,298
8488,1200,370
8489,1100,333
8490,900,554
8491,2000,462
8492,1600,643
8493,4000,699
8494,1200,471
8495,500,519
8496,800,645
8497,2000,978
8498,300,53
8499,1100,299
8500,1000,216
8501,2800,747
8502,300,1041
8503,1800,299
8504,14000,985
8505,2000,142
8506,1700,719
8507,1500,984
8508,800,333
8509,1000,1079
8510,1800,1044
8511,1600,987
8512,3300,1081
8513,1600,654
8514,5000,918
8515,1400,949
8516,1600,865
8517,1100,767
8518,1500,889
8519,2100,742
8520,300,52
8521,3000,949
8522,1000,949
8523,1600,702
8524,1900,205
8525,2500,875
8526,700,718
8527,1500,948
8528,1000,867
8529,1000,12
8530,1500,741
8531,2200,1037
8532,800,767
8533,1700,152
8534,500,404
8535,700,333
8536,1000,889
8537,1400,1084
8538,2000,978
8539,1000,767
8540,1700,742
8541,2000,462
8542,1200,808
8543,2900,1045
8544,2100,949
8545,2600,1073
8546,2000,438
8547,1700,1077
8548,800,160
8549,1000,861
8550,1700,679
8551,400,581
8552,1000,651
8553,2100,948
8554,1500,150
8555,600,505
8556,2600,1108
8557,900,473
8558,2800,1044
8559,2000,1076
8560,1700,752
8561,1000,50
8562,3700,553
8563,600,771
8564,1000,214
8565,2400,650
8566,500,335
8567,1100,808
8568,1000,915
8569,1700,870
8570,2000,767
8571,2000,984
8572,2900,718
8573,800,1044
8574,1600,1043
8575,1000,191
8576,1500,1110
8577,1500,867
8578,1600,692
8579,700,553
8580,500,977
8581,1200,405
8582,2000,300
8583,500,653
8584,1300,748
8585,1000,290
8586,800,742
8587,1500,984
8588,500,191
8589,1400,297
8590,1500,400
8591,1100,504
8592,1600,1083
8593,2600,651
8594,1500,519
8595,500,978
8596,1500,214
8597,1100,504
8598,1000,404
8599,500,1086
8600,1900,773
8601,200,948
8602,2600,1080
8603,1000,983
8604,300,23
8605,2700,646
8606,1200,472
8607,1800,579
8608,300,552
8609,1300,470
8610,2000,169
8611,900,717
8612,1700,1042
8613,1200,950
8614,1800,717
8615,1700,1102
8616,1300,1037
8617,1000,519
8618,300,653
8619,1200,215
8620,2400,1044
8621,1000,189
8622,2200,1111
8623,3200,742
8624,1500,505
8625,2000,719
8626,500,949
8627,1500,163
8628,1100,1085
8629,1100,368
8630,1600,475
8631,500,54
8632,2000,719
8633,1300,948
8634,1700,75
8635,1900,1049
8636,1500,1073
8637,700,160
8638,2000,1037
8639,500,147
8640,2200,747
8641,3500,920
8642,1300,809
8643,700,455
8644,2200,949
8645,2400,553
8646,1500,553
8647,1700,370
8648,2200,882
8649,1500,125
8650,700,504
8651,1500,652
8652,800,160
8653,1500,1043
8654,1800,474
8655,1000,56
8656,1500,890
8657,1400,333
8658,1300,1109
8659,1000,404
8660,500,915
8661,2200,949
8662,2500,651
8663,1500,370
8664,2100,1037
8665,700,949
8666,1200,507
8667,1400,651
8668,800,292
8669,1300,220
8670,500,160
8671,2100,773
8672,1000,402
8673,1200,772
8674,2200,679
8675,2300,746
8676,1000,191
8677,2600,743
8678,900,404
8679,1000,741
8680,1200,400
8681,1500,1076
8682,500,554
8683,1200,577
8684,3100,948
8685,1000,1043
8686,1500,403
8687,1600,553
8688,400,652
8689,500,554
8690,1800,1039
8691,1500,767
8692,2300,948
8693,1200,745
8694,1800,296
8695,2200,915
8696,500,550
8697,2000,984
8698,2000,1042
8699,2000,983
8700,2300,654
8701,2400,554
8702,1200,205
8703,2000,116
8704,1100,697
8705,1300,504
8706,2300,654
8707,1400,719
8708,1400,401
8709,400,1040
8710,1500,1083
8711,1000,748
8712,1500,1080
8713,1200,577
8714,2400,650
8715,100,651
8716,1200,1040
8717,2000,1111
8718,1700,293
8719,2500,650
8720,700,506
8721,2000,1042
8722,1600,742
8723,900,914
8724,900,984
8725,800,741
8726,2400,767
8727,900,552
8728,1000,369
8729,400,160
8730,1100,653
8731,1500,858
8732,2400,400
8733,1700,337
8734,1500,948
8735,700,370
8736,3000,982
8737,1500,1043
8738,1000,467
8739,800,653
8740,1000,208
8741,1000,719
8742,2000,717
8743,2000,520
8744,1000,76
8745,1800,504
8746,2000,521
8747,1800,1044
8748,2300,742
8749,1500,809
8750,2700,1104
8751,2000,719
8752,1600,1044
8753,1000,808
8754,1700,876
8755,1300,748
8756,300,289
8757,1500,400
8758,1500,1110
8759,4000,646
8760,900,504
8761,1500,718
8762,2600,920
8763,2000,743
8764,2200,76
8765,2300,647
8766,1000,890
8767,1800,679
8768,1300,767
8769,1100,35
8770,1500,1080
8771,1100,748
8772,1800,337
8773,1500,339
8774,3200,747
8775,2000,1079
8776,1000,890
8777,2000,374
8778,1800,860
8779,3000,700
8780,2100,551
8781,1900,215
8782,1200,299
8783,1700,471
8784,1000,553
8785,2800,742
8786,1500,1043
8787,600,949
8788,1500,148
8789,3500,192
8790,1700,403
8791,3500,915
8792,2000,1041
8793,1500,476
8794,2600,949
8795,1500,404
8796,1000,339
8797,1700,374
8798,2000,984
8799,1000,372
8800,1600,1037
8801,3700,1111
8802,2400,1074
8803,2800,1103
8804,1100,367
8805,1900,740
8806,1700,748
8807,2000,1049
8808,500,742
8809,2800,747
8810,2700,949
8811,2000,1110
8812,1000,60
8813,1200,766
8814,1800,553
8815,2300,1080
8816,1900,303
8817,1500,475
8818,1300,701
8819,2000,1049
8820,2600,867
8821,3500,922
8822,1000,717
8823,800,553
8824,500,699
8825,100,335
8826,1200,1085
8827,900,76
8828,3900,507
8829,1500,335
8830,1000,808
8831,2600,1037
8832,1600,1042
8833,500,699
8834,1600,553
8835,2400,1085
8836,1600,47
8837,1000,767
8838,900,471
8839,500,337
8840,500,948
8841,500,948
8842,1200,373
8843,1200,717
8844,2000,1040
8845,500,188
8846,1000,37
8847,1900,1049
8848,1400,978
8849,1500,337
8850,500,1043
8851,1600,475
8852,2000,717
8853,1500,404
8854,1300,861
8855,1500,1037
8856,1300,160
8857,5000,553
8858,1300,808
8859,1200,122
8860,1100,401
8861,500,402
8862,2100,576
8863,800,1037
8864,1900,775
8865,1300,333
8866,1200,504
8867,400,1076
8868,1500,878
8869,900,767
8870,900,402
8871,1900,948
8872,500,445
8873,1000,110
8874,300,1079
8875,2200,336
8876,800,519
8877,2100,747
8878,3000,987
8879,600,292
8880,1900,748
8881,2100,506
8882,1400,717
8883,2200,890
8884,900,552
8885,1000,365
8886,2700,809
8887,800,297
